No,Jenis OPTK,Kategori,NAMA OPTK,INANG/HOST,MP,DAERAH SEBAR
28,SERANGGA,A1,"Halyomorpha halys (Stål); (Syn. Dalpada brevis Walker, 1867, Dalpada remota Walker, 1867, Halyomorpha brevis, Halyomorpha mista, Halyomorpha remota, Pentatoma halys Stål, Poecilometis mistus Uhler, 1860); (Hemiptera: Pentatomidae) brown marmorated stink bug","Abelia grandiflora (Glossy abelia), Abelmoschus esculentus (okra), Acer campestre (field maple), Acer circinatum, Acer japonicum (full-moon maple), Acer macrophyllum (broadleaf maple), Acer negundo (box elder), Acer palmatum (Japanese maple), Acer pensylvanicum (striped maple), Acer platanoides (Norway maple), Acer rubrum (red maple), Acer saccharinum (silver maple), Acer saccharum (sugar maple), Acer tegmentosum, Actinidia deliciosa (kiwifruit), Aesculus glabra (Texas buckeye), Ailanthus altissima (tree-of-heaven), Amaranthus caudatus (Love-lies-bleeding), ""Amelanchier laevis (Allegheny serviceberry), Antirrhinum majus (snapdragon), Arctium minus (common burdock), Armoracia rusticana (horseradish), Asimina triloba (Pawpaw-apple), Basella alba (Malabar spinach), Betula nigra (river birch), Betula papyrifera (paper birch), Betula pendula (common silver birch), Brassica oleracea (kubis, cabbages, cauliflowers), Capsicum annuum (cabai besar, paprika, bell pepper), Caragana arborescens (Siberian pea-tree), Carpinus betulus (hornbeam), Carya illinoinensis (pecan), Carya ovata (shagbark hickory), Catalpa, Celastrus orbiculatus (Asiatic"" ""bittersweet), Celosia, Celosia argentea (celosia), Celtis (nettle tree), Celtis occidentalis (hackberry), Cephalanthus occidentalis (common buttonbush), Cercidiphyllum japonicum (katsura), Cercis canadensis (eastern redbud), Chenopodium (Goosefoot), Citrus, Citrus junos (yuzu), Cladrastis kentukea (American yellowwood), Cornus (Dogwood), Cornus florida (Flowering dogwood), Cornus officinalis, Cornus racemosa (gray dogwood), Cornus sericea (redosier dogwood), Corylus, Crataegus laevigata, Crataegus monogyna (hawthorn), Crataegus viridis, Cucumis sativus (cucumber), Cucurbita pepo (marrow), Diospyros kaki"" (persimmon), Elaeagnus ""angustifolia (Russian olive), Elaeagnus umbellata (autumn olive), Ficus, Ficus carica (ara, fig), Forsythia suspensa, Fraxinus americana (white ash), Fraxinus pennsylvanica (downy ash), Ginkgo biloba (kew tree), Gleditsia triacanthos (honey locust), Glycine max (kedelai, soyabean), Hamamelis virginiana (Virginian witch- hazel), Helianthus (sunflower), Hibiscus rosa-sinensis (mawar, China-rose), Humulus lupulus (hop), Ilex aquifolium (holly), Juglans nigra (black walnut), Juniperus virginiana (eastern redcedar), Koelreuteria paniculata (golden rain tree), Lagerstroemia indica (Indian crape myrtle), Larix kaempferi"" ""(Japanese larch), Ligustrum sinense (Chinese privet), Liquidambar styraciflua (Sweet gum), Liriodendron tulipifera (tuliptree), Lonicera (honeysuckles), Lonicera tatarica (Tatarian honeysuckle), Lythrum salicaria (purple loosestrife), Magnolia grandiflora (Southern magnolia), Mahonia aquifolium (Oregongrape), Malus baccata (siberian crab apple), Malus domestica (apel, apple), Malus zumi, Mimosa (sensitive plants), Morus (mulberrytree), Morus alba (mora), Paulownia tomentosa (paulownia), Phalaenopsis, Phaseolus (beans), Phaseolus lunatus (lima bean), Phaseolus vulgaris (common bean), Pisum sativum (pea), Prunus avium (sweet cherry),"" ""Prunus cerasifera (myrobalan plum), Prunus laurocerasus (cherry laurel), Prunus mume (Japanese apricot tree), Prunus persica (persik, peach), Prunus serotina (black cherry), Prunus serrulata (Japanese flowering cherry), Prunus subhirtella (weeping Japanese cherry), Pyracantha (Firethorn), Pyrus (pears), Pyrus calleryana (bradford pear), Pyrus communis (pir, pear), Pyrus pyrifolia (Oriental pear tree), Quercus alba (white oak), Quercus coccinea (scarlet oak), Quercus rubra (northern red oak), Rhamnus cathartica (buckthorn), Robinia pseudoacacia (black locust), Rosa canina (Dog rose), Rosa multiflora (multiflora rose), Rosa rugosa (rugosa rose), Rubus"" (blackberry, raspberry), ""Rubus idaeus (raspberry), Rubus phoenicolasius, Salix (willows), Sassafras albidum (common sassafras), Solanum lycopersicum (tomato), Solanum melongena (aubergine), Solanum nigrum (black nightshade), Sorbus americana (American mountainash), Sorbus aria (whitebeam), Spiraea, Styrax japonica, Syringa pekinensis, Tilia americana (basswood), Tilia cordata (small-leaf lime), Tilia tomentosa (silver lime), Tsuga canadensis (eastern hemlock), Ulmus americana (American elm), Ulmus parvifolia (lacebark elm), Ulmus procera (english elm), Vaccinium corymbosum (blueberry), Viburnum, Vitis riparia (riverbank grape"" (USA)), Vitis vinifera (anggur, grapevine), Zea mays (jagung, corn, maize), Zea mays subsp. mays (jagung manis, sweetcorn), Ziziphus sativa","daun (leaves), kulit kayu (bark)","Africa: Algeria, Morocco America: Canada, Chile, USA Asia: China, DPR Korea (North Korea), Georgia, Japan, Kazakhstan, Nepal, Republic of Korea (South Korea), Taiwan, Turkey Europe: Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czechia, France, Germany, Greece, Hungary, Italy, Liechtenstein, Malta, Moldova, North Macedonia, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Switzerland, Ukraine, United Kingdom Oceania: Guam"
29,SERANGGA,A1,"Homona magnanima Diakonoff; (Lepidoptera: Tortricidae); ""leaf roller, tea tortrix, oriental tea tortrix""","""Arachys hypogaea (kacang tanah, peanut), Camellia sinensis (teh, tea), Citrus spp. (jeruk, orange), Chrysanthemum spp. (krisan, chrysant), Diospyros kaki (kesemek, persimmon), Eurya spp., Glycine max (kedelai, soyabean), Lithocarpus edulis, Malus domestica (apel, apple), Nandina domestica, Rosa spp. (mawar, rose), Pyrus"" communis (pir, pear), Paulownia tomentosa, Podocarpus spp., Prunus cerrasus (ceri, cherry), Rhododendron Ispp. (azalea), Solanum melongena (terung, aubergine, eggplant), buah batu (stone fruit)","tunas (shoots), batang (stems (above ground), trunks, branches), daun (leaves)","Asia: China, DPR Korea (North Korea), Japan, Republic of Korea (South Korea), Taiwan"
30,SERANGGA,A1,"Hyphantria cunea Drury; ""(Syn. Hyphantria textor (Harris)); (Lepidoptera: Arctiidae); fall webworm, blackheaded webworm, mulberry moth, redheaded webworm, American white moth""","Acer (maples), Acer negundo (box elder), Acer platanoides (Norway maple), Ailanthus altissima (tree-of-heaven), Alnus (alders), Arbutus menziesii (Pacific madrone), Carya (hickories), Carya illinoinensis (pecan), Carya ovata (shagbark hickory), Celtis australis (European nettle wood), Corylus avellana (hazel), Diospyros virginiana (persimmon (common), Ficus carica (common fig), Fraxinus (ashes), Fraxinus excelsior (ash), Hops, Juglans nigra (black walnut), Liquidambar styraciflua (sweet gum), Humulus lupulus (hops), Juglans regia (walnut, walnut), Malus domestica (apel, apple), Morus, Morus alba (mora), Pinus densiflora (Japanese umbrella pine), Platanus (planes), Platanus occidentalis (sycamore), ""Populus (poplars), Prunus avium (sweet cherry), Prunus cerasus (sour cherry), Prunus domestica (prem, plum), Pyrus communis (European pear), Salix (willows), Taxodium distichum (bald cypress), Tilla cordata (small- leaf lime), Ulmus Americana (American elm), Vitis vinifera (anggur, grapevine)""","batang (stems, trunks, shoots, branches), daun (leaves)","America: Canada, Mexico, USA ""Asia: Azerbaijan, China, DPR Korea (North Korea),  Georgia, India, Iran, Japan, Kazakhstan, Kyrgyztan, Republic of Korea (South Korea), Turkey Europe: Austria, Belarus, Bosnia and Herzegovina, Bulgaria, Croatia, Czechia, Estonia, Greece, Hungary, Italy, Moldova, Montenegro, North Macedonia, Poland, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Switzerland, Ukraine Oceania: New Zealand"""
31,SERANGGA,A1,"Lepidosaphes ulmi (Linnaeus, 1758); (Syn. Aspidiotus ""conchiformis Curtis, 1843, Aspidiotus falciformis Baerensprung, 1849, Aspidiotus juglandis Fitch,"" ""1855, Aspidiotus pomorum Bouché, 1851, Aspidiotus pyrus-malus Kennicott, Fernald, 1903, Aspidiotus saliceti (Lindinger) Ferris, 1941, Coccus conchiformis (Curtis) Ferris, 1936, Coccus ulmi Linnaeus, 1758, Diaspis linearis Costa, 1835, Lepidosaphes (Mytilaspis) ulmi (Linnaeus) Hall, 1922, Lepidosaphes ceratoniae (Gennadios) Fernald, 1903, Lepidosaphes conchiformis (Curtis) Shimer, 1868, Lepidosaphes juglandis (Fitch) Fernald, 1903, Lepidosaphes pomorum (Bouché) Kirkaldy, 1902, Lepidosaphes ulmi (Linnaeus) Fernald, 1903, Lepidosaphes ulmi bisexualis Thiem, 1933, Lepidosaphes ulmi candida"" ""Fernald, 1903, Lepidosaphes ulmi ulicis Fernald, 1903, Lepidosaphes ulmi unisexualis Thiem, 1933, Lepidosaphes ulmi vitis Fernald, 1903, Lepidosaphes ulmi-cotini Koronéos, 1934, Lepidosaphes ulmi-rosae Koronéos, 1934, Lepidosaphes vulva Nel, 1933, Mytilaspis (Lepidosaphes) pomorum (Bouché) Lindinger, 1907, Mytilaspis ceratoniae Gennadios, 1895, Mytilaspis juglandis (Fitch) Signoret, 1870, Mytilaspis pomicorticis Riley, 1873, Mytilaspis pomorum (Bouché) Signoret, 1870, Mytilaspis pomorum var. candidus Newstead, 1901, Mytilaspis pomorum var. ulicis Newstead, 1901,"" ""Mytilaspis ulicis Douglas, 1886, Mytilaspis ulmi (Linnaeus) Cockerell, 1899, Mytilaspis ulmi corticis Riley, 1874, Mytilaspis vitis Goethe, 1884, Mytilococcus saliceti Lindinger, 1936, Mytilococcus ulmi (Linnaeus) Lindinger, 1935); (Hemiptera: Diaspididae); oystershell scale, apple mussel scale, mussel scale""","Catharanthus roseus (Madagascar periwinkle), Fagus grandifolia (American ""beech), Ficus carica (common fig), Fraxinus americana (white ash), Juglans regia (walnut, walnut), Malus"" (ornamental species apple), Malus domestica (apel, apple), Olea europaea subsp. europaea (Europeanolive), Populus canadensis (hybrid black poplar), Populus deltoides (poplar), Populus nigra (black poplar), Prunus (buah batu, stone fruit), Prunus salicina (Japanese plum), Pyrus (pears), Rosa damascene (Damask rose), Salix alba (white willow), Tilia cordata (small-leaf lime), Vaccinium myrtillus (blueberry)","daun (leaves), batang (stems), buah (fruits)","""Africa: Algeria, Egypt, South Africa, Tunisia America: Argentina, Brazil, Canada, Chile, Colombia, Mexico, Peru, USA, Uruguay Asia: Armenia, Afghanistan, China, Georgia, India, Iran, Iraq,"" ""Israel, Japan, Kazakhstan, Republic of Korea (South Korea), Saudi Arabia, Syria, Taiwan, Turkey Europe: Austria, Belgium, Bulgaria, Cyprus, Croatia, Cyprus, Czechia, Denmark, France, Germany, Greece, Hungary, Italy, Lithuania, Luxemburg, Netherlands, North Macedonia, Norway, Poland, Romania, Russia, Serbia and Montenegro, Slovakia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand"""
32,SERANGGA,A1,"Lygus lineolaris Palisot de Beauvois, 1818; (Syn. Capsus flavonotatus Provancher, 1872, Capsus lineolaris Palisot de Beauvois, 1818, Capsus oblineatus Say, 1832, Capsus strigulatus Walker, 1873, Lygus pratensis var. rubidus Knight, 1917); (Hemiptera: Miridae); tarnished plant bug","Amaranthus cruentus ""(redshank), Apium graveolens (seledri, celery), Anethum graveolens (dill), Apium graveolens var. dulce (seledri, celery), Asparagus officinalis (asparagus, asparagus), Aster spp., Aster pilosus (white heath aster), Beta vulgaris (bit, beetroot), Bellis perennis (common daisy), Brassica oleracea var. capitata (kubis, cabbage), Brassica napus var. napus (rapa, rape), Brassica oleracea var. botrytis (bunga kol, cauliflower), Calendula officinalis (pot marigold), Cosmos spp., Cucumis sativus (mentimun, cucumber), Dahlia hybrids, Daucus carota (wortel, carrot), Dendranthema spp., Erigeron"" (fleabane), Fragaria ananassa(stroberi, strawberry), Gossypium hirsutum (kapas, bourboncotton), Gladiolus ""hybrids (sword lily), Glycine max (kedelai, soyabean), Helianthus spp., Lespedeza cuneata (sericea lespedeza), Malus (ornamental species apple), Medicago sativa (alfalfa, lucerne), Phaseolus lunatus (lima bean), Phaseolus vulgaris (buncis, common bean), Polyphagous (Polyphagous), Papaver nudicaule (iceland poppy), Pinus echinata (shortleaves pine), Populus (poplars), Pyrus communis (pir, pear), Rubus spp. (blackberry, raspberry), Vigna spp. (cowpea), Prunus persica (persik, peach), Solanum"" ""tuberosum (kentang, potato), Salvia officinalis (common sage), Sinapis alba (white mustard), Tragopogon porrifolius (oysterplant), Trifolium incarnatum (crimson clover), Vicia sativa (common vetch), Verbena spp. (vervain), Zinnia elegans (zinnia), Zea mays subsp. mays (jagung manis, sweetcorn)""","batang (stems (above ground), trunks, shoots, bramches), daun (leaves), bunga (flowers, inflorescences, cones, calyx)","America: Bermuda, Canada, El Salvador, Guatemala, Honduras, Mexico, USA Asia: Georgia"
33,SERANGGA,A1,"Lymantria dispar Linnaeus, 1758; (Syn. Bombyx dispar Linnaeus, Hypogymna dispar Linnaeus, Liparis dispar Linnaeus, Ocneria dispar Linnaeus, Phalaena dispar Linnaeus, Porthesia dispar Linnaeus, Porthetria dispar Linnaeus); (Lepidoptera: Lymantriidae); Asian gypsy moth","Acer saccharum (sugar maple), Betula papyrifera (paper birch), Acer (maples), Acer negundo (box elder), Acer platanoides (norway maple), Acer rubrum (red maple), Acer saccharinum (soft maple), Alnus (alders), Alnus rhombifolia (white alder), Betula (birches), Betula alleghaniensis (yellow birch), Betula lenta (sweet birch), ""Betula populifolia (gray birch), Carpinus (hornbeams), Carya (hickories), Castanea sativa (chesnut), Cedrus libani (cedar of Lebanon), Corylus, Corylus avellana (hazel), Eucalyptus camaldulensis (red gum), Fagus (beeches), Fagus grandifolia (american beech), Fagus sylvatica (common beech), Fraxinus americana (white ash), Fraxinus pennsylvanica (downy ash), Glycine max (kedelai, soyabean), Hamamelis virginiana (virginian witch-hazel), Larix (larches), Larix kaempferi (Japanese larch), Larix occidentalis (western larch), Liquidambar styraciflua (sweet gum), Litchi chinensis (lichi), Lithocarpus edulis, Malus (ornamental species"" ""apple), Malus domestica (apel, apple), Ostrya virgianiana (american hophornbeam), Picea abies (common spruce), Picea jezoensis (yeddo spruce), Pinus (pines), Pinus brutia (brutian pine), Pinus contorta (lodgepole pine), Pinus echinata (shortleaves pine), Pinus resinosa (red pine), Pinus rigida (pitch pine), Pinus strobus (eastern white pine), Pinus sylvestris (scots pine), Pinus taeda (loblolly pine), Pistacia vera (pistachio), Platanus acerifolia (London planetree), Populus (stone fruit), Populus grandidentata (bigtooth aspen), Populus nigra (black poplar), Populus tremuloides (trembling aspen), Prunus (stone fruit), Prunus armeniaca (aprikot, apricot), Prunus domestica (prem,"" ""plum), Prunus salicina (japanese flowering cherry), Prunus serotina (black cherry), Prunus serrulata (japanese flowering cherry), Pseudotsuga menziesii (douglas-fir), Pyrus (pear, pears), Quercus alba (white oak), Quercus coccinea (scarlet oak), Quercus ellipsoidalis (Northern pin oak), Quercus garryana (Garry oak), Quercus ilex (holm oak), Quercus lobata (California white oak), Quercus montana (basket oak), Quercus muehlenbergii (Chinquapin oak), Quercus palustris (pin oak), Quercus petraea (durmast oak), Quercus robur (common oak), Quercus rubra (northern red oak), Quercus suber (cork oak), Quercus velutina (black oak), Quercus"" ""ilicifolia (bear oak), Robinia (locust), Robinia pseudoacacia (black locust), Salix (willows), Salix babylonica (weeping willows), Salix fragilis (crack willows), Ulmus (elms), Taxodium distichum (bald cypress), Tilia americana (basswood), Tilia cordata (small-leaves lime), Vaccinium (blueberries), Zea mays (jagung, corn, maize)""","kulit kayu muda (bark), cabang (branches), tunas (shoots), batang (stems, shoots, trunks, branches), kayu (woods)","""Africa: Algeria, Morocco, Tunisia  Asia: Afghanistan, Armenia, Azerbaijan, China, DPR Korea (North Korea), India, Iran, Iraq, Israel, Japan, Kazakhstan, Kyrgyzstan, Lebanon, Mongolia, Republic of Korea (South Korea), Syria, Taiwan, Tajikistan, Turkey, Turkmenistan, Uzbekistan Europe: Austria, Belarus,"" Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, France, Germany, Greece, Hungary, Italy, Lithuania, Macedonia, Moldova, Montenegro, Netherlands, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom"
34,SERANGGA,A1,Macrodactylus subspinosus (Fabricius); (Coleoptera: Scarabaeidae); rose chafer,"Beta spp., cucurbitae, Fragaria vesca (wild strawberry), Prunus cerrasus (ceri, cherry), Piper nigrum (lada, pepper), legumes, Prunus persica (persik, peach), Pyrus communis (pir, pear), buah batulainnya (other stone fruit), Rubus spp., Rosa (mawar, roses), Vitis vinifera (anggur, grapevine)","akar (roots), daun (leaves), bunga (flowers, inflorescences, cones, calyx), tanah (soil)","America: Mexico, USA"
35,SERANGGA,A1,Macrodactylus subspinosus (Fabricius); (Coleoptera: Scarabaeidae); rose chafer,"Beta spp., cucurbitae, Fragaria vesca (wild strawberry), Prunus cerrasus (ceri, cherry), Piper nigrum (lada, pepper), legumes, Prunus persica (persik, peach), Pyrus communis (pir, pear), buah batulainnya (other stone fruit), Rubus spp., Rosa (mawar, roses), Vitis vinifera (anggur, grapevine)","akar (roots), daun (leaves), bunga (flowers, inflorescences, cones, calyx), tanah (soil)","America: Mexico, USA"
36,SERANGGA,A1,"Parthenolecanium corni (Bouché, 1844); ""(Syn. Coccus rosarum Snellen van Volenhoven in De Graaf et al.,Coccus tiliae Fitch, Eulecanium corni corni (Bouché); Schmutterer, Eulecanium fraxini King, Eulecanium guignardi King, Eulecanium kansasense (Hunter) King, Eulecanium rosae King, Eulecanium vini (Bouché) Cockerell, Lecanium (Eulecanium) armeniacum Craw; Cockerell & Parrott, Lecanium (Eulecanium) assimile Newstead; Reh =Lecanium (Eulecanium) aurantiacum Hunter, Lecanium (Eulecanium) canadense Cockerell; Cockerell & Parrott,"" Lecanium (Eulecanium) caryarum Cockerell, Lecanium (Eulecanium) ""corylifex Fitch; Cockerell, Lecanium (Eulecanium) crawii Ehrhorn; Cockerell & Parrott, Lecanium (Eulecanium) cynosbati Fitch; Cockerell & Parrott, Lecanium (Eulecanium) fitchii Signoret; Cockerell & Parrott, Lecanium (Eulecanium) kingii Cockerell, Lecanium (Eulecanium) lintneri Cockerell & Bennett; Cockerell, Lecanium (Eulecanium) maclurarum Cockerell, Lecanium (Eulecanium) ribis Fitch; Cockerell & Parrott, Lecanium (Eulecanium) rugosum Signoret; Cockerell, Lecanium (Eulecanium)"" tarsale Signoret; Cockerell & Parrott, Lecanium (Eulecanium) vini Bouché; King & Reh, Lecanium adenostomae Kuwana, Lecanium armeniacum Craw,Lecanium assimile Newstead, Lecanium canadense Cockerell; Cockerell, Lecanium caryaecanadense Cockerell, Lecanium corni Bouché, Lecanium corni robiniarum Marchal, Lecanium coryli (Linnaeus); Sulc (misidentification), Lecanium corylifex Fitch, Lecanium crawii Ehrhorn, Lecanium cynosbati Fitch, Lecanium fitchii Signoret, Lecanium folsomi King, Lecanium juglandifex Fitch, Lecanium kansasense Hunter, Lecanium lintneri Cockerell ""& Bennett in Cockerell, Lecanium macluraeHunter, Lecanium obtusum Thro, Lecanium persicae crudum Green, Lecanium pruinosumarmeniacum Craw; Tyrell, Lecanium rehi King in King & Reh, Lecanium ribis Fitch, Lecanium robiniarum Douglas, Lecanium rugosum Signoret, Lecanium tarsalis Signoret, Lecanium vini Bouché, Lecanium websteri King, Lecanium wistariae Signoret, Parthenolecanium corni (Bouché); Borchsenius, Parthenolecanium coryli (Linnaeus); Sulc (misidentification)); (Hemiptera: Coccidae); European fruit lecanium brown scale; European fruit scale; peach scale; yew scale;"" fruit scale","""Acer (maples), Aesculus hippocastanum (horse chestnut), Aphelandra squarrosa (Zebra plant), Buxus sempervirens (common boxwood), Crataegus (hawthorns), Carpinus betulus (hornbeam), Celtis occidentalis (hackberry), Citrus aurantiifolia (lime), Clematis vitalba (old man's beard), Cornus (Dogwood), Cornus sanguinea (dogwood), Corylus, Corylus avellana (hazel), Cotoneaster, Cydonia oblonga (quince), Euonymus europaeus, Fraxinus (ashes), Jasminum (jasmine), Juglans regia (walnut), Lonicera (honeysuckles), Magnolia grandiflora (Southern magnolia), Malus domestica (apel, apple), Mespilus"" germanica (medlar), Morus alba (mora), Malus (ornamental species apple), Mespilus germanica (medlar), Morus alba (mora), Prunus (stone fruit), Prunus domestica (prem, plum), Prunus persica (persik. peach), Populus (poplars), Prunus salicina (Japanese plum), Prunus serotina (black cherry), Pyracantha coccinea (Scarlet firethorn), Populus (poplars), Prunus salicina (Japanese plum), Prunus serotina (black cherry), Pyracantha coccinea (Scarlet firethorn), Pyrus (pir, pears), Pyrus communis (European pear), Ribes uva-crispa (gooseberry), Robinia pseudoacacia (black locust), Rosmarinus officinalis (rosemary), Rubus (blackberry, raspberry), ""Rubus idaeus (raspberry), Ribes (currants), Ribes nigrum (blackcurrant), Ribes rubrum (red currant), Rosa (mawar, roses), Salix (willows), Sorbus (rowan), Spiraea, Taxus baccata (English yew), Tilia (limes), Ulmus (elms), Vaccinium myrtillus (blueberry), Viburnum), Vitis vinifera (anggur, grapevine, Wisteria sinensis (purple wisteria)""","bunga (flowers, inflorescences, cones, ""calyx), buah (fruits), daun (leaves), batang (stems, trunks, shoots, branches), bibit tanaman (seedlings)""","""Africa: Algeria, Egypt, Libya America: Argentina, Brazil, Canada, Chile, Mexico, Peru, USA Asia: Afghanistan, China, DPR Korea (North Korea), Georgia, India, Iran, Israel, Japan, Kazakhstan, Republic of Korea (South Korea), Kyrgyzstan, Lebanon, Mongolia, Pakistan, Syria, Tajikistan, Turkey, Turkmenistan, Uzbekistan Europe: Albania, Armenia, Austria, Azerbaijan, Belarus, Belgium, Bulgaria, Bosnia and Herzegovina, Czech Republic, Croatia, Cyprus, Denmark, Finland, France, Germany, Greece, Hungary, Italy, Latvia, Lithuania, Luxembourg, Malta, Moldova, Montenegro, Netherlands, North Macedonia, Norway, Poland, Portugal,"" ""Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand"""
37,SERANGGA,A1,"""Peridroma saucia (Hubner [1808]); (Syn. Agrotis angulifera Wallengren, 1860, Agrotis impacta Walker, [1857], Agrotis inermis Harris, 1841, Agrotis intecta Walker, [1857], Agrotis ortonii Packard, 1869, Agrotis saucia (Hübner), Lycophotia margaritosa (Haworth), Lycophotia ochronota Hampson, 1903, Lycophotia saucia (Hübner), Noctua aequa Hübner, [1813],"" ""Noctua majuscula Haworth, 1809, Noctua margaritosa Haworth, 1809, Noctua saucia Hübner, [1808], Peridroma margaritosa (Haworth), Rhyacia margaritosa (Haworth), Rhyacia saucia (Hübner)); (Lepidoptera: Noctuidae); variegated cutworm, pearly underwing moth""","""Abies balsamea (balsam fir), Abies grandis (grand fir), Acer (maples), Acer negundo (box elder), Acer saccharum (sugar maple), Alcea rosea (Hollyhock), Allium cepa (bawang bombay, onion), Alnus rubra (red alder), Allium ascalonicum (bawang merah, shallot), Apium graveolens (seledri, celery), Arachys hypogaea (kacang tanah, peanut), Asparagus officinalis (asparagus, asparagus), Asparagus"" ""setaceus (asparagus fern), Aster, Ambrosia artemisiifolia (common ragweed), Amelanchier canadensis (thicket serviceberry), Anthemis cotula (dog fennel), Avena sativa (oat, oats), Brassica spp, Beta vulgaris (beetroot), Beta vulgaris var. saccharifera (sugar beet), Brassica napus var. napus (rape), Brassica nigra (black mustard), Brassica rapa subsp. oleifera (turnip rape), Beta vulgaris (bit, beetroot), Brassica oleracea (cabbages, cauliflowers), Brassica oleracea var. capitata (kubis, cabbage), Brassica oleracea var. botrytis (bunga kol, cauliflower), Capsicum annuum (cabai besar, paprika, bell-pepper), Cynara scolymus (artisyok, artichoke),"" Capsella bursa-pastoris (shepherd's purse), ""Chrysanthemum (daisy), Cicer arietinum (kacang arab, chickpea), Cichorium (chicory), Cirsium (thistle), Citrus lemon (lemon), Chamaecyparis thyoides (atlantic whitecedar), Chenopodium quinoa (quinoa), Citrullus lanatus (semangka, watermelon), Cicer arietinum (kacang arab, chickpea), Citrus spp. (jeruk, orange), Conyza canadensis, Cucumis melo (melon, melon), Cucumis sativus (mentimun, cucumber), Cucurbita maxima (waluh, labu parang, pumpkin), Daucus carota (wortel, carrot), Dahlia, Datura stramonium (jimsonweed), Dianthus (carnation), Epilobium"" angustifolium (rosebay willowherb), Erigeron ""(Fleabane), Fragaria vesca (wild strawberry), Fragaria ananassa(stroberi, strawberry), Geranium (cranesbill), Gladiolus hybrids (sword lily), Gleditsia triacanthos (honey locust), Gossypium (cotton), Gossypium barbadens (kapas, cotton), Gleditsia triacanthos, Helianthus annuus (bunga matahari, sunflower), Hordeum vulgare (barli, barley), Humulus lupulus (hop), Inula helenium(Elecampane), Ipomoea batatas (ubi jalar, sweet potato), Lathyrus odoratus (sweet pea), Linum usitatissimum (flax), Lolium spp. (ryegrasses), Lactuca sativa (selada, lettuce),"" ""Maclura pomifera (osage orange), Malus domestica (apel, apple), Mentha piperita, Melia azedarach (Chinaberry), Melilotus albus (honey clover), Mentha piperita (Peppermint), Mentha spicata (Spear mint), Morus alba (mora), Medicago sativa (alfalfa, lucerne), Nicotiana tabacum (tembakau, tobacco), Parthenium argentatum (Guayule), Petunia, Phaseolus lunatus (lima bean), Phaseolus vulgaris (buncis, common bean), Phleum pratense (timothy), Persea americana (alpukat, avocado), Pimenta dioica (allspice), Pisum sativum (kapri, sweet pea), Pimenta dioica, Prunus americana (aprikot, apricot), Prunus domestica (prem, plum), Pyrus communis"" (pir,pear), Portulaca oleracea, Prunus cerasus, Prunus persica (persik, peach), Pteridium aquilinum, Picea glauca (white spruce), Pisum sativum (pea), Plantago (Plantain), Polygonum (knotweed), Populus (poplars), Portulaca oleracea (purslane), Prunus (stone fruit), Prunus salicina (Japanese plum), Pseudotsuga menziesii (Douglas-fir), Pteridium aquilinum (bracken), Pyrus communis (European pear), Raphanus sativus (lobak, radish), Rheum hybridum (rhubarb), Rhus (Sumach), Ribes uva-crispa (gooseberry), Rosa (roses), Rubus idaeus (raspberry), Rubus fruticosus (blackberry), Rubus idaeus (raspberry), Rubus occidentalis (black raspberry), ""Raphanus sativus (lobak, radish), Rumex (Dock), Salix (willows), Salvia officinalis (common sage), Secale cereale (rye), Sinapis alba (white mustard), Spinacia oleracea, Stellaria media,Solidago (Goldenrod), Sonchus (Sowthistle), Spinacia oleracea (spinach), Stellaria media (common chickweed), Solanum lycopersicum (tomat, tomato), Solanum tuberosum (kentang, potato), Trifolium (clovers), Triticum aestivum (gandum, wheat), turfgrasses, Tropaeolum majus (common nasturtium), Tsuga canadensis (eastern hemlock), Vaccinium (blueberries), Vicia (vetch), Vicia faba (faba bean), Vitis vinifera (anggur, grapevine), Viola (violet), Vigna spp. (buncis, cowpea),"" Xanthium strumarium ""(common cocklebur), Zea mays (jagung, corn, maize), Zea mays subsp. mays (sweetcorn), Zea mays subsp. mexicana (teosinte), Zinnia""","batang (stems, trunks, shoots, branches), daun (leaves), bunga (flowers, inflorescences, cones, ""calyx), media tanam (growing media associated with plants), tanah (soil)""","""Africa:  Morocco, Tunisia America: Argentina, Bermuda, Brazil, Canada, Chile, Colombia, Costa Rica, Ecuador, Guatemala, Jamaica, Mexico, Peru, Puerto Rico, USA, Uruguay, Venezuela Asia: China, Israel, Japan, Republic of Korea (South Korea), Sri Lanka, Syria, Taiwan, Turkey Europe: Albania, Armenia, Austria, Belgium, Bulgaria, Bosnia and Herzegovina, Canary Island, Croatia, Czech Republic,"" Denmark, Faroes Island, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Kosovo, Lithuania, Luxembourg, Macedonia, Malta, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom"
