No,Jenis OPTK,Kategori,NAMA OPTK,INANG/HOST,MP,DAERAH SEBAR
29,SERANGGA,A1,"""Malacosoma americanum (Fabricius, 1793);"" (Lepidoptera: Lasyocampidae); ""eastern tent caterpillar, American tent caterpillar, apple tent caterpillar, orchard tent caterpillar""","Acer rubrum (red maple), Acer saccharum (sugar maple), ""Alnus (alders), Amelanchier (serviceberries), Berberis vulgaris (European barberry), Betula alleghaniensis (yellow birch), Betula papyrifera (paper birch), Carya illinoinensis (pecan), Corylus, Crataegus (hawthorns), Fagus grandifolia (American beech), Fraxinus americana (white ash), Fraxinus excelsior (ash), Hamamelis (witchhazel), Liquidambar styraciflua (sweet gum), Malus coronaria (sweet crab-apple), Malus domestica (apel, apple), Nyssa sylvatica (tupelo), Populus (poplars), Populus grandidentata (Bigtooth aspen), Prunus domestica (prem, plum), Prunus pennsylvanica, Prunus persica (peach), Prunus salicina (Japanese plum),"" Prunus salicina (Japanese plum), Prunus serotina (black cherry), Prunus virginiana (common chokecherrytree), Quercus alba (white oak), Quercus rubra (northern red oak), Rosa (roses), Salix (willows), Sorbus (rowan), Tilia americana (basswood), Ulmus thomasii (rock elm)","batang (stems, trunks), kulit batang (bark), daun (leaves), buah (fruits)","America: Canada, USA"
30,SERANGGA,A1,"""Ostrinia nubilalis (Hubner); (Syn. Botys nubilalis Robin & Laboulbène, 1884, Botys silacealis Hübner, 1796, Micractis nubilalis Hübner, Pyralis nubilalis Hübner, 1796, Pyrausta nubilalis Meyrick, 1890, Pyrausta"" silacealis Hübner, 1796); (Lepidoptera: Crambidae); European maize borer, European corn borer, corn moth, stalk borer","Amaranthus (amaranth), Amaranthus retroflexus (redroot pigweed), Arctium ""minus (common burdock), Artemisia vulgaris (mugwort), Avena sativa (oats), Capsicum (peppers), Capsicum annuum (cabai besar, paprika, bell"" pepper), Chrysanthemum ""(daisy), Cynara cardunculus var. scolymus (globe artichoke), Datura stramonium (jimsonweed), Echinochloa crus-galli (barnyard grass), Glycine max (kedelai, soyabean), Gossypium (cotton), Helianthus annuus (bunga matahari, sunflower), Hordeum vulgare (barli, barley), Humulus lupulus (hop), Malus domestica (apel, apple), Pennisetum glaucum (pearl millet), Phaseolus vulgaris (common bean), rerumputan (Poaceae), Populus (poplars), Prunus persica (persik, peach), Setaria italica (foxtail millet), Solanum lycopersicum (tomat, tomato), Solanum tuberosum (kentang, potato), Sorghum"" bicolor (sorgum, sorghum), Sorghum halepense (Johnson grass), Triticum aestivum (gandum, wheat), Xanthium (Cocklebur), Zea mays (jagung, corn, maize), Zea mays subsp. mays (jagung manis, sweetcorn)","batang (stems, trunks, shoots, branches), daun ""(leaves), buah (fruits), biji (true seed (inc. grain), tongkol (cob)""","""Africa: Algeria, Egypt, Libya, Morocco, Tunisia America: Canada, USA Asia: China, Georgia, Iran, Israel, Lebanon, Syria, Turkey Europe: Austria, Belarus, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark,"" France, Germany, Greece, Hungary, Ireland, Italy, Moldova, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom"
31,SERANGGA,A1,"Parthenolecanium corni (Bouché, 1844); ""(Syn. Coccus rosarum Snellen van Volenhoven in De Graaf et al.,Coccus tiliae Fitch, Eulecanium corni corni (Bouché); Schmutterer, Eulecanium fraxini King, Eulecanium guignardi King, Eulecanium kansasense (Hunter) King, Eulecanium rosae King, Eulecanium vini (Bouché) Cockerell, Lecanium (Eulecanium) armeniacum Craw; Cockerell & Parrott, Lecanium (Eulecanium) assimile Newstead; Reh =Lecanium (Eulecanium) aurantiacum Hunter, Lecanium (Eulecanium) canadense Cockerell; Cockerell & Parrott,"" Lecanium (Eulecanium) caryarum Cockerell, Lecanium (Eulecanium) ""corylifex Fitch; Cockerell, Lecanium (Eulecanium) crawii Ehrhorn; Cockerell & Parrott, Lecanium (Eulecanium) cynosbati Fitch; Cockerell & Parrott, Lecanium (Eulecanium) fitchii Signoret; Cockerell & Parrott, Lecanium (Eulecanium) kingii Cockerell, Lecanium (Eulecanium) lintneri Cockerell & Bennett; Cockerell, Lecanium (Eulecanium) maclurarum Cockerell, Lecanium (Eulecanium) ribis Fitch; Cockerell & Parrott, Lecanium (Eulecanium) rugosum Signoret; Cockerell, Lecanium (Eulecanium)"" tarsale Signoret; Cockerell & Parrott, Lecanium (Eulecanium) vini Bouché; King & Reh, Lecanium adenostomae Kuwana, Lecanium armeniacum Craw,Lecanium assimile Newstead, Lecanium canadense Cockerell; Cockerell, Lecanium caryaecanadense Cockerell, Lecanium corni Bouché, Lecanium corni robiniarum Marchal, Lecanium coryli (Linnaeus); Sulc (misidentification), Lecanium corylifex Fitch, Lecanium crawii Ehrhorn, Lecanium cynosbati Fitch, Lecanium fitchii Signoret, Lecanium folsomi King, Lecanium juglandifex Fitch, Lecanium kansasense Hunter, Lecanium lintneri Cockerell ""& Bennett in Cockerell, Lecanium macluraeHunter, Lecanium obtusum Thro, Lecanium persicae crudum Green, Lecanium pruinosumarmeniacum Craw; Tyrell, Lecanium rehi King in King & Reh, Lecanium ribis Fitch, Lecanium robiniarum Douglas, Lecanium rugosum Signoret, Lecanium tarsalis Signoret, Lecanium vini Bouché, Lecanium websteri King, Lecanium wistariae Signoret, Parthenolecanium corni (Bouché); Borchsenius, Parthenolecanium coryli (Linnaeus); Sulc (misidentification)); (Hemiptera: Coccidae); European fruit lecanium brown scale; European fruit scale; peach scale; yew scale;"" fruit scale","""Acer (maples), Aesculus hippocastanum (horse chestnut), Aphelandra squarrosa (Zebra plant), Buxus sempervirens (common boxwood), Crataegus (hawthorns), Carpinus betulus (hornbeam), Celtis occidentalis (hackberry), Citrus aurantiifolia (lime), Clematis vitalba (old man's beard), Cornus (Dogwood), Cornus sanguinea (dogwood), Corylus, Corylus avellana (hazel), Cotoneaster, Cydonia oblonga (quince), Euonymus europaeus, Fraxinus (ashes), Jasminum (jasmine), Juglans regia (walnut), Lonicera (honeysuckles), Magnolia grandiflora (Southern magnolia), Malus domestica (apel, apple), Mespilus"" germanica (medlar), Morus alba (mora), Malus (ornamental species apple), Mespilus germanica (medlar), Morus alba (mora), Prunus (stone fruit), Prunus domestica (prem, plum), Prunus persica (persik. peach), Populus (poplars), Prunus salicina (Japanese plum), Prunus serotina (black cherry), Pyracantha coccinea (Scarlet firethorn), Populus (poplars), Prunus salicina (Japanese plum), Prunus serotina (black cherry), Pyracantha coccinea (Scarlet firethorn), Pyrus (pir, pears), Pyrus communis (European pear), Ribes uva-crispa (gooseberry), Robinia pseudoacacia (black locust), Rosmarinus officinalis (rosemary), Rubus (blackberry, raspberry), ""Rubus idaeus (raspberry), Ribes (currants), Ribes nigrum (blackcurrant), Ribes rubrum (red currant), Rosa (mawar, roses), Salix (willows), Sorbus (rowan), Spiraea, Taxus baccata (English yew), Tilia (limes), Ulmus (elms), Vaccinium myrtillus (blueberry), Viburnum), Vitis vinifera (anggur, grapevine, Wisteria sinensis (purple wisteria)""","bunga (flowers, inflorescences, cones, ""calyx), buah (fruits), daun (leaves), batang (stems, trunks, shoots, branches), bibit tanaman (seedlings)""","""Africa: Algeria, Egypt, Libya America: Argentina, Brazil, Canada, Chile, Mexico, Peru, USA Asia: Afghanistan, China, DPR Korea (North Korea), Georgia, India, Iran, Israel, Japan, Kazakhstan, Republic of Korea (South Korea), Kyrgyzstan, Lebanon, Mongolia, Pakistan, Syria, Tajikistan, Turkey, Turkmenistan, Uzbekistan Europe: Albania, Armenia, Austria, Azerbaijan, Belarus, Belgium, Bulgaria, Bosnia and Herzegovina, Czech Republic, Croatia, Cyprus, Denmark, Finland, France, Germany, Greece, Hungary, Italy, Latvia, Lithuania, Luxembourg, Malta, Moldova, Montenegro, Netherlands, North Macedonia, Norway, Poland, Portugal,"" ""Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand"""
32,SERANGGA,A1,"""Peridroma saucia (Hubner [1808]); (Syn. Agrotis angulifera Wallengren, 1860, Agrotis impacta Walker, [1857], Agrotis inermis Harris, 1841, Agrotis intecta Walker, [1857], Agrotis ortonii Packard, 1869, Agrotis saucia (Hübner), Lycophotia margaritosa (Haworth), Lycophotia ochronota Hampson, 1903, Lycophotia saucia (Hübner), Noctua aequa Hübner, [1813],"" ""Noctua majuscula Haworth, 1809, Noctua margaritosa Haworth, 1809, Noctua saucia Hübner, [1808], Peridroma margaritosa (Haworth), Rhyacia margaritosa (Haworth), Rhyacia saucia (Hübner)); (Lepidoptera: Noctuidae); variegated cutworm, pearly underwing moth""","""Abies balsamea (balsam fir), Abies grandis (grand fir), Acer (maples), Acer negundo (box elder), Acer saccharum (sugar maple), Alcea rosea (Hollyhock), Allium cepa (bawang bombay, onion), Alnus rubra (red alder), Allium ascalonicum (bawang merah, shallot), Apium graveolens (seledri, celery), Arachys hypogaea (kacang tanah, peanut), Asparagus officinalis (asparagus, asparagus), Asparagus"" ""setaceus (asparagus fern), Aster, Ambrosia artemisiifolia (common ragweed), Amelanchier canadensis (thicket serviceberry), Anthemis cotula (dog fennel), Avena sativa (oat, oats), Brassica spp, Beta vulgaris (beetroot), Beta vulgaris var. saccharifera (sugar beet), Brassica napus var. napus (rape), Brassica nigra (black mustard), Brassica rapa subsp. oleifera (turnip rape), Beta vulgaris (bit, beetroot), Brassica oleracea (cabbages, cauliflowers), Brassica oleracea var. capitata (kubis, cabbage), Brassica oleracea var. botrytis (bunga kol, cauliflower), Capsicum annuum (cabai besar, paprika, bell-pepper), Cynara scolymus (artisyok, artichoke),"" Capsella bursa-pastoris (shepherd's purse), ""Chrysanthemum (daisy), Cicer arietinum (kacang arab, chickpea), Cichorium (chicory), Cirsium (thistle), Citrus lemon (lemon), Chamaecyparis thyoides (atlantic whitecedar), Chenopodium quinoa (quinoa), Citrullus lanatus (semangka, watermelon), Cicer arietinum (kacang arab, chickpea), Citrus spp. (jeruk, orange), Conyza canadensis, Cucumis melo (melon, melon), Cucumis sativus (mentimun, cucumber), Cucurbita maxima (waluh, labu parang, pumpkin), Daucus carota (wortel, carrot), Dahlia, Datura stramonium (jimsonweed), Dianthus (carnation), Epilobium"" angustifolium (rosebay willowherb), Erigeron ""(Fleabane), Fragaria vesca (wild strawberry), Fragaria ananassa(stroberi, strawberry), Geranium (cranesbill), Gladiolus hybrids (sword lily), Gleditsia triacanthos (honey locust), Gossypium (cotton), Gossypium barbadens (kapas, cotton), Gleditsia triacanthos, Helianthus annuus (bunga matahari, sunflower), Hordeum vulgare (barli, barley), Humulus lupulus (hop), Inula helenium(Elecampane), Ipomoea batatas (ubi jalar, sweet potato), Lathyrus odoratus (sweet pea), Linum usitatissimum (flax), Lolium spp. (ryegrasses), Lactuca sativa (selada, lettuce),"" ""Maclura pomifera (osage orange), Malus domestica (apel, apple), Mentha piperita, Melia azedarach (Chinaberry), Melilotus albus (honey clover), Mentha piperita (Peppermint), Mentha spicata (Spear mint), Morus alba (mora), Medicago sativa (alfalfa, lucerne), Nicotiana tabacum (tembakau, tobacco), Parthenium argentatum (Guayule), Petunia, Phaseolus lunatus (lima bean), Phaseolus vulgaris (buncis, common bean), Phleum pratense (timothy), Persea americana (alpukat, avocado), Pimenta dioica (allspice), Pisum sativum (kapri, sweet pea), Pimenta dioica, Prunus americana (aprikot, apricot), Prunus domestica (prem, plum), Pyrus communis"" (pir,pear), Portulaca oleracea, Prunus cerasus, Prunus persica (persik, peach), Pteridium aquilinum, Picea glauca (white spruce), Pisum sativum (pea), Plantago (Plantain), Polygonum (knotweed), Populus (poplars), Portulaca oleracea (purslane), Prunus (stone fruit), Prunus salicina (Japanese plum), Pseudotsuga menziesii (Douglas-fir), Pteridium aquilinum (bracken), Pyrus communis (European pear), Raphanus sativus (lobak, radish), Rheum hybridum (rhubarb), Rhus (Sumach), Ribes uva-crispa (gooseberry), Rosa (roses), Rubus idaeus (raspberry), Rubus fruticosus (blackberry), Rubus idaeus (raspberry), Rubus occidentalis (black raspberry), ""Raphanus sativus (lobak, radish), Rumex (Dock), Salix (willows), Salvia officinalis (common sage), Secale cereale (rye), Sinapis alba (white mustard), Spinacia oleracea, Stellaria media,Solidago (Goldenrod), Sonchus (Sowthistle), Spinacia oleracea (spinach), Stellaria media (common chickweed), Solanum lycopersicum (tomat, tomato), Solanum tuberosum (kentang, potato), Trifolium (clovers), Triticum aestivum (gandum, wheat), turfgrasses, Tropaeolum majus (common nasturtium), Tsuga canadensis (eastern hemlock), Vaccinium (blueberries), Vicia (vetch), Vicia faba (faba bean), Vitis vinifera (anggur, grapevine), Viola (violet), Vigna spp. (buncis, cowpea),"" Xanthium strumarium ""(common cocklebur), Zea mays (jagung, corn, maize), Zea mays subsp. mays (sweetcorn), Zea mays subsp. mexicana (teosinte), Zinnia""","batang (stems, trunks, shoots, branches), daun (leaves), bunga (flowers, inflorescences, cones, ""calyx), media tanam (growing media associated with plants), tanah (soil)""","""Africa:  Morocco, Tunisia America: Argentina, Bermuda, Brazil, Canada, Chile, Colombia, Costa Rica, Ecuador, Guatemala, Jamaica, Mexico, Peru, Puerto Rico, USA, Uruguay, Venezuela Asia: China, Israel, Japan, Republic of Korea (South Korea), Sri Lanka, Syria, Taiwan, Turkey Europe: Albania, Armenia, Austria, Belgium, Bulgaria, Bosnia and Herzegovina, Canary Island, Croatia, Czech Republic,"" Denmark, Faroes Island, Finland, France, Germany, Greece, Hungary, Iceland, Ireland, Italy, Kosovo, Lithuania, Luxembourg, Macedonia, Malta, Montenegro, Netherlands, Norway, Poland, Portugal, Romania, Russia, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom"
33,SERANGGA,A1,"Popillia japonica Newman; (Syn. Aserica japonica, Aserica japonica, Maladera japonica, Serica japonica); (Coleoptera: Scarabaeidae); Japanese beetle","Acer spp. (maple), Asparagus officinalis (asparagus, asparagus), Aesculus spp., Althaea spp., Betula spp., Castanea spp., Glycine max (kedelai, soyabean), Hibiscus ""spp., Juglans nigra, Lagerstroemia indica (Indian crape myrtle) Malus domestica (apel, apple), Prunus spp.,(buah batu, stone fruit), Parthenocissus quinquefolia (Virginia creeper) , Platanus spp., Populus spp., Rheum hybridum, Rosa spp. (mawar, rose), Rubus spp., (knotweed) spp.(raspberry), Salix spp., Sorbus americana, Sassafras albidum, Tilia spp., turfgrasses, Ulmus spp., Vitis spp., (anggur, grape) Zea mays (jagung, corn, maize)""","batang (stems, trunks, shoots, branches), daun (leaves), bunga (flowers, inflorescences,cones, calyx), akar (roots), tanah (soil)","America: Canada, USA Asia: India, Japan, Europe: Italy, Portugal, Russia, Slovenia, Switzerland"
34,SERANGGA,A1,"Pseudococcus calceolariae (Maskell, 1893); (Syn. Dactylopius ""calceolariae (Maskell), Erium calceolariae ((Maskell) Lindinger), Pseudococcus citrophilus (Clausen), Pseudococcus fragilis Brain; Pseudococcus gahani Green, Pseudococcus similans); (Hemiptera: Pseudococcidae); scarlet mealybug, citrophilus mealybug, currant mealybug""","Abutilon (Indian Mallow), Arachis hypogaea (kacang tanah, peanut), Brachychyton, Brassica, Ceanothus (white- thorne), Chenopodium (Goosefoot), Citrus medica (citron), Conium maculatum (Poison hemlock), Crataegus, (hawthorns), Cynodiaoblonga (quince), Daucus carota (wortel, carrot), Dodonaea viscosa (switsch sorrel), Eugenia, Ficus, Fragaria (stroberi, strawberry), Geranium (cranesbill), Hedera helix (ivy), Helianthusspp. (sunflower), Heliotropium arborescens (cherry pie), Hibiscus (rosemallows), ""Juglans regia (walnut), Laburnum anargyroides (laburnum), Ligustrum (privet), Lolium spp (ryegrasses), Malus domestica (apel, apple), Malus sylvestris (crab-apple tree), Malva (mallow), Musa paradisiaca (pisang kepok, plantain), Nerium oleander (oleander), Pelargonium (pelargoniums), Pinus radiata (radiata pine), Pisum sativum (pea), Pittosporum tobira (japanese pittosporum), Pittosporum undulatum (pittosporum), Polyscias, Prunus, (stone fruit), Pyrus communis (European pear), Rheum hybridum, (rhubarb), Rhododendron (Azalea), Ribes sanguineum (Flowerring currant), Rosa (mawar, roses), Rubus (blackberry, raspberry)"" Schinus molle (false pepper tree), Sechium edulle (chayotte), Solanum tuberosum (kentang, potato), Theobroma cacao (kakao, cocoa), Vitis vinifera (anggur, grapevine), Saccharum officinarum (tebu, sugarcane)",seluruh bagian tanaman (whole plants),"Africa: Ghana, Madagascar, Morocco, Namibia, South Africa America: Argentina, Brazil, Bolivia, Central America, Colombia, Chile, Dominican Republic, Ecuador, French Guiana, Mexico, Paraguay, Peru, Uruguay, USA, Venezuela Asia: China, Georgia Europe: Bulgaria, Czechia, France, Italy, Netherlands, Portugal, Russia, Slovakia, Spain, Ukraine, United Kingdom Oceania: Australia, New Zealand"
35,SERANGGA,A1,"""Rhagoletis pomonella Walsh.; (Syn. Rhagoletis symphoricarpi, Spilographa pomonella (Walsh), Trypeta pomonella, Zonosema pomonella (Walsh)); (Diptera: Tephritidae);"" apple maggot, blueberry maggot,  railroad worm","Amelanchier (serviceberries), ""Aronia (chockeberry), Cornus florida (Flowering dogwood), Cotoneaster, Cotoneaster apiculatus, Cotoneaster coriaceus, Cotoneaster integerrimus, Crataegus,"" Crataegus crus-galli, ""Crataegus douglasii (black hawthorn), Crataegus laevigata, Crataegus mollis, Crataegus monogyna (hawthorn), Crataegus suksdorfii, Malus (ornamental species apple), Malus baccata (siberian crab apple), Malus domestica (Apel, apple), Prunus (stone fruit), Prunus americana (American plum), Prunus angustifolia (Mountain cherry tree), Prunus armeniaca (apricot), Prunus avium (sweet cherry), Prunus cerasifera (myrobalan plum), Prunus cerasus (kersen, sour cherry), Prunus domestica (plum), Prunus emarginata (Bitter cherry tree), Prunus mahaleb (mahaleb cherry) Prunus persica (peach), Prunus salicina (Japanese"" plum), Prunus virginiana (common chokecherrytree), Pyracantha coccinea (scarlet firethorn), Pyrus communis (European pear), Pyrus pyrifolia (Oriental pear tree), Rosa (mawar, roses), Rosa rugosa (rugosa rose), Rosa virginiana (Virginia rose), Sorbus aucuparia (mountain ash), Sorbus scopulina, Vaccinium corymbosum (bluberi, blueberry)","buah (fruits (inc. pods)), media tanam (growing media associated with plants), tanah (soil)","America: Canada, Mexico, USA"
36,SERANGGA,A1,"Scolytus rugulosus (Muller); (Syn. Eccoptogaster mediterraneus Egg., Eccoptogaster rugulosus Ratz., Ruguloscolytus mediterraneus (Egg.), Ruguloscolytus rugulosus (Ratz.), Scolytus mediterraneus (Eggers)); (Coleoptera: Scolytidae); apple tree beetle, fruit tree bark beetle, shot-hole borer","Cydonia oblonga (kwinsi, quince) Malus domestica (apel, apple), Mespilus germanica (medlar), Prunus spp. (stone fruit), Prunus cerrasus (kersen, cherry), Prunus persica (persik, peach), Prunus salicina (Japanese plum), Pyrus communis (pir, pear), Pyrus pyrifolia (Oriental pear tree), Prunus domestica (prem, plum), other stone fruit (buah batu lainnya)","batang (stems, trunks, shoots, branches), daun (leaves), buah (fruits)","Africa: Algeria, Egypt, Libya, Morocco, Tunisia America: Argentina, Brazil, Canada, Chile, Peru, Uruguay, USA Asia: Afghanistan, Georgia, Iran, Iraq, Israel, Lebanon, Pakistan, Saudi Arabia, Syria, Turkey, Turkmenistan Europe: Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Finland, France, Germany, Greece, Hungary, Italy, Malta, Moldova, Montenegro, Netherlands, North Macedonia, Norway, Poland, Portugal, Russia, Serbia, Slovenia, Slovakia, Spain, Sweden, Switzerland, Ukraine, United Kingdom"
37,TUNGAU,A1,"Aculus schlechtendali (Nalepa, 1890); ""(Syn. Aculus malivagrans (Keifer), Phyllocoptes schlechtendali Nalepa, Vasates malivagrans Keifer, Vasates schlechtendali (Nalepa)); (Acari: Eriophyidae); apple rust mite, apple bud mite, apple leaf mite, rusty leaf mite"" ","Malus domestica (apel, apple), Pyrus communis (pir, pear), Malus sylvestris (crab-apple tree)","daun (leaves), buah (fruit), okulasi (grafting), bagian tanaman di atas tanah","Africa: Egypt America: Brazil, Canada, Chile, ""USA, Asia: China, Japan, Lebanon, Pakistan, Republic of Korea (South Korea), Turkey Europe: Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Denmark, Finland, France, Germany, Greece, Hungary, Italy, Lithuania, Montenegro, Netherlands, North Macedonia, Norway, Poland, Portugal,"" ""Russia,  Serbia, Slovenia, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand"" "
38,TUNGAU,A1,"Bryobia rubrioculus (Scheuten, 1857); ""(Syn. Bryobia arborea Morgan & Anderson, Bryobia redicorzevi, Bryobia redikorzevi Rekk); (Acari: Tetranychidae); brown apple mite, brown mite,bryobia mite, pear bryobia"" ","Malus domestica (apel, apple), Prunus avium (ceri manis, sweet cherry), Prunus domestica (prem, plum), Prunus dulcis (badam, almond), Prunus persica (persik, peach), Pyrus communis (pir, pear)","daun (leaves), kulit kayu (bark), cabang (branches), ranting (twigs), bagian tanaman di atas tanah","""Africa: Mozambique, South Africa, Zimbabwe America: Argentina, Brazil, Canada, Chile, Mexico, USA, Uruguay Asia: Afghanistan, Azerbaijan, China, Georgia, India, Iran, Iraq, Japan, Kazakhstan, Kyrgyzstan, Lebanon, Syria, Turkey, Uzbekistan Europe: Austria, Belgium, Bulgaria, France, Germany, Greece, Hungary, Italy, Latvia, Lithuania, Moldova, Netherlands, Poland, Portugal, Romania, Russia,  Serbia, Spain, Switzerland, United Kingdom, Ukraine Oceania: Australia, New"" Zealand "
39,TUNGAU,A1,"Eotetranychus willamettei (McGregor, 1917); (Syn. Tetranychus willamettei, Tetranychus willametti McGregor); (Acari: Tetranychidae); willamette mite","Acer negundo, Amelanchier sp., Eriogonum jamesi, Malus domestica (apel, apple), Purshia tridentata, Pyrus communis (pir, pear), Quercus garryana, Quercus lobata, Sorbus domestica, Ulmu spp. (elm), Ulmus campestris","daun (leaves), bagian tanaman di atas tanah",America: USA Asia: Iran
40,TUNGAU,A1,"Panonychus ulmi (Koch, 1836); (Syn. Metatetranychus mali, M. pilosus (Canestrini & Fanzago), M. ulmi Koch, Oligonychus ulmi, Paratetranychus pilosus (Canestrini & Fanzago), Paratetranychus pilosus occidentalis, Paratetranychus ulmi, Tetranychus pilosus Canestrini et Fanzago, Tetranychus ulmi, Tetranychus mytilaspidis Ewing); (Acari: Tetranychidae); european red spider mite","Arachis hypogaea (kacang tanah, groundnut), Cedrus (cedars), Citrus, Citrus deliciosa (jeruk mediterranean mandarin), Citrus reticulata (jeruk mandarin), Coffea (kopi, coffee), Corylus, Gossypium (kapas, cotton), Malus domestica (apel, apple), Morus alba (murbei, mulberry), Prunus avium (sweet cherry), Prunus dulcis (badam, almond), Prunus persica (persik, peach), Prunus domestica (prem, plum), Prunus cerasus (kersen, sour cherry), Prunus salicina (japanese plum), Pyrus communis (pir, pear), Vitis vinifera (anggur, grapevine)","daun (leaves), bagian tanaman di atas tanah","""Africa: Algeria, Egypt, Libya, Morocco, South Africa, Tunisia America: Argentina, Bermuda, Brazil, Canada, Chile, Costa Rica, USA, Uruguay, Venezuela Asia:  Afghanistan, Armenia, Azerbaijan, China, Georgia, India, Iran, Israel, Japan, Kyrgyzstan, Lebanon, Republic of Korea (South Korea), Syria, Taiwan, Turkey, Europe: Albania, Austria, Belarus, Belgium, Bulgaria, Croatia, Czechia, Bosnia and Herzegovina, Denmark, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Moldova, Montenegro, North Macedonia, Netherlands, Norway, Poland, Portugal, Romania, Russia,"" Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Ukraine, United Kingdom Oceania: Australia, New Zealand "
41,TUNGAU,A1,"Petrobia latens (O.F. Müller 1776); ""(Syn. Acarus latens Müller, 1776, Acarus petarum Fourcroy, 1785, Acarus praegnans Schrank, 178, Paratetranychus longipes Banks, 1912, Petrobia cepae Sayed, 1946, Petrobia lapidum Oudemans, 1915, Petrobia tritici Ewing, 1921, Tetranobia decepta Banks, 1917, Tetranychia tritici Ewing, 1921, Tetranychopsis paupera Berlese, 1910, Tetranychopsis simplex Tragardh, 1904, Tetranychus anauniensis Canistrini, 1889, Tetranychus longipes Banks, 1912, Trombidium lapidum Hammer, 1804); (Acari: Tetranychidae); brown wheat mite"" ","Allium cepa (bawang bombay, ""onion), Allium sativum (bawang putih, garlic), Avena sterilis (winter wild coat), Clover, Coriandrum sativum (ketumbar, corriander), Cucumis melo (melon, melon), Cucumis sativus (mentimun, cucumber), Cuminum cyminum (jintan, cumin), Daucus carota (wortel, carrot), Echinochloa crus-galli (barnyard grass), Fragaria ananassa (stroberi, strawberry), Gladiolus hybrids (gladiol, sword lily), Gossypium barbadens (kapas, cotton), Iris, Lactuca satuva (selada, lettuce), Hordeum vulgare (barli, barley), Malus domestica (apel, apple), Medicago sativa (alfalfa, lucerne), Oryza sativa (padi, paddy, rice), Setaria viridis (green foxtail), Sorghum"" bicolor (sorgum, sorghum), Triticum aestivum (gandum, wheat) ","daun (leaves), bunga (inflorescences), ""bagian tanaman di atas tanah"" ","Africa: Egypt, South Africa ""America: Canada, USA Asia: China, India, Iran, Republic of Korea (South Korea), Syria Europe: Austria, Denmark, France, Germany, Italy, Netherlands, Poland, Spain, United Kingdom Oceania: Australia"" "
42,TUNGAU,A1,"Tetranychus mexicanus ""(McGregor, 1950); (Acari: Tetranychidae)"" ","""Alocasia, Araceae, Averrhoa carambola (belimbing, carambola, star-fruit), Bactris gasipaes (peach palm, pejibave palm), Beaucarnea recurvata (bottle palm,"" ""elephant foot tree), Carica papaya (pepaya, papaya), Casearia sylvestris (crack- open, sarna de perro), Cedrela fissilis (acajou wood, cedro), Citrus, Citrus aurantiifolia (lime), Citrus latifolia (Tahiti lime), Citrus limon (lemon, lemon), Citrus paradisi (grapefruit), Citrus reticulata (mandarin, mandarin), Citrus sinensis (navel orange), Cocos nucifera (kelapa, coconut), Codiaeum variegatum (croton), Couroupita guianensis (cannonball tree), Crotalaria retusa (rattleweed, wedgeleaf rattlebox), Cucumis melo (melon, melon), Cupressus (cypresses), Elaeis oleifera (American oil palm), Erythrina variegata (Indian coral tree), Gossypium hirsutum (kapas, cotton),"" ""Hevea brasiliensis (karet, rubber tree), Hovenia dulcis (Japanese raisin), Litchi chinensis (leci, lichi), Malus domestica (apel, apple), Malus sylvestris (crab-apple tree), Melicoccus bijugatus (genip, Spanish lime), Morus nigra (murbei, mulberry), Murraya paniculata (orange jessamine), Musa spp. (pisang, banana), Orchidaceae (anggrek, orchid), Passiflora edulis (passionfruit), Persea americana (alpukat, avocado), Petiveria alliacea (anamu, gully root), Philodendron, Poncirus trifoliata (golden apple, trifoliate orange), Prunus persica (persik, peach), Prunus salicina (Japanese plum), Rosa (mawar, roses), Tecoma stans (yellow bells), Vitis labrusca"" ""(fox grape), Vitis vinifera (anggur, grapevine)."" ","tanaman (seedlings), ""buah (fruits), daun (leaves)."" ","""America: Argentina, Barbados, Brazil, Colombia, Costa Rica, Cuba, El Salvador, Guadeloupe, Honduras, Martinique, Mexico, Nicaragua, Paraguay, Peru, Suriname,"" USA, Uruguay, Venezuela "
